Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
8822;2;no-
8823;2;no-
8824;2;no-
8825;1;si-
8826;2;no-
8827;0;si-
8828;2;no-
8829;2;no-
8830;2;no-
8831;2;no-
8832;0;si-
8833;2;no-
8834;2;no-
8835;2;no-
8836;2;no-
8837;2;no-
8838;2;no-
8839;3;no-
8840;0;si-
8841;2;no-
8842;2;no-
8843;0;si-
8844;2;no-
8845;2;no-
8846;2;no-
8847;2;no-
8848;0;si-
8849;0;si-
8850;0;si-
8851;2;no-
8852;2;no-
8853;2;no-
8854;3;no-
8855;2;no-
8856;0;si-
8857;2;no-
8858;0;si-
8859;2;no-
8860;0;si-
8861;2;no-
8862;0;si-
8863;2;no-
8864;0;si-
8865;2;no-
8866;2;no-
8867;2;no-
8868;0;si-
8869;2;no-
8870;0;si-
8871;3;no-
8872;3;no-
8873;0;si-
8874;3;no-
8875;2;no-
8876;3;no-
8877;2;no-
8878;3;no-
8879;2;no-
8880;0;si-
8881;3;no-
8882;2;no-
8883;0;si-
8884;2;no-
8885;2;no-
8886;2;no-
8887;0;si-
8888;0;si-
8889;2;no-
8890;2;no-
8891;2;no-
8892;0;si-
8893;2;no-
8894;2;no-
8895;2;no-
8896;2;no-
8897;2;no-
8898;2;no-
8899;2;no-
8900;2;no-
8901;2;no-
8902;0;si-
8903;2;no-
8904;2;no-
8905;2;no-
8906;2;no-
8907;0;si-
8908;2;no-
8909;0;si-
8910;0;si-
8911;0;si-
8912;0;si-
8913;2;no-
8914;0;si-
8915;1;no-
8916;4;no-
8917;3;no-
8918;0;si-
8919;2;no-
8920;0;si-
8921;2;no-
8922;2;no-
8923;2;no-
8924;2;no-
8925;2;no-
8926;2;no-
8927;1;no-
8928;0;si-
8929;2;no-
8930;2;no-
8931;0;si-
8932;2;no-
8933;2;no-
8934;2;no-
8935;1;no-
8936;2;no-
8937;2;no-
8938;2;no-
8939;0;si-
8940;2;no-
8941;2;no-
8942;2;no-
8943;2;no-
8944;2;no-
8945;2;no-
8946;2;no-
8947;0;si-
8948;0;si-
8949;2;no-
8950;1;no-
8951;0;si-
8952;1;no-
8953;2;no-
8954;2;no-
8955;0;si-
8956;2;no-
8957;2;no-
8958;0;si-
8959;2;no-
8960;2;no-
8961;2;no-
8962;1;no-
8963;2;no-
8964;1;no-
8965;2;no-
8966;2;no-
8967;2;no-
8968;0;si-
8969;2;no-
8970;2;no-
8971;0;si-
8972;2;no-
8973;2;no-
8974;0;si-
8975;2;no-
8976;2;no-
8977;0;si-
8978;2;no-
8979;2;no-
8980;2;no-
8981;1;no-
8982;0;si-
8983;0;si-
8984;2;no-
8985;2;no-
8986;2;no-
8987;2;no-
8988;2;no-
8989;0;si-
8990;1;no-
8991;2;no-
8992;2;no-
8993;2;no-
8994;2;no-
8995;0;si-
8996;0;si-
8997;1;no-
8998;0;si-
8999;0;si-
9000;0;si-
9001;1;no-
9002;2;no-
9003;2;no-
9004;2;no-
9005;2;no-
9006;2;no-
9007;1;no-
9008;2;no-
9009;3;no-
9010;0;si-
9011;3;no-
9012;2;no-
9013;2;no-
9014;0;si-
9015;2;no-
9016;2;no-
9017;2;no-
9018;2;no-
9019;1;no-
9020;2;no-
9021;0;si-
9022;2;no-
9023;0;si-
9024;2;no-
9025;2;no-
9026;2;no-
9027;0;si-
9028;0;si-
9029;2;no-
9030;1;no-
9031;1;no-
9032;2;no-
9033;2;no-
9034;2;no-
9035;1;no-
9036;2;no-
9037;0;si-
9038;2;no-
9039;0;si-
9040;2;no-
9041;1;no-
9042;2;no-
9043;2;no-
9044;0;si-
9045;2;no-
9046;0;si-
9047;2;no-
9048;1;no-
9049;2;no-
9050;0;si-
9051;2;no-
9052;2;no-
9053;0;si-
9054;2;no-
9055;1;no-
9056;0;si-
9057;2;no-
9058;2;no-
9059;0;si-
9060;0;si-
9061;0;si-
9062;2;no-
9063;0;si-
9064;2;no-
9065;1;no-
9066;0;si-
9067;2;no-
9068;2;no-
9069;0;si-
9070;1;no-
9071;2;no-
9072;0;si-
9073;2;no-
9074;1;no-
9075;2;no-
9076;2;no-
9077;0;si-
9078;1;no-
9079;2;no-
9080;0;si-
9081;0;si-
9082;2;no-
9083;2;no-
9084;2;no-
9085;1;no-
9086;2;no-
9087;0;si-
9088;0;si-
9089;0;si-
9090;2;no-
9091;2;no-
9092;1;no-
9093;0;si-
9094;2;no-
9095;2;no-
9096;1;no-
9097;2;no-
9098;0;si-
9099;0;si-
9100;2;no-
9101;1;no-
9102;2;no-
9103;0;si-
9104;0;si-
9105;2;no-
9106;0;si-
9107;1;no-
9108;0;si-
9109;1;no-
9110;2;no-
9111;0;si-
9112;0;si-
9113;2;no-
9114;3;no-
9115;0;si-
9116;2;no-
9117;2;no-
9118;0;si-
9119;2;no-
9120;0;si-
9121;2;no-
9122;1;no-
9123;2;no-
9124;2;no-
9125;1;no-
9126;0;si-
9127;2;no-
9128;0;si-
9129;1;no-
9130;2;no-
9131;2;no-
9132;1;no-
9133;1;si-
9134;1;no-
9135;2;no-
9136;1;no-
9137;2;no-
9138;1;no-
9139;0;si-
9140;0;si-
9141;1;no-
9142;2;no-
9143;2;no-
9144;1;no-
9145;2;no-
9146;1;no-
9147;2;no-
9148;1;no-
9149;2;no-
9150;1;no-
9151;0;si-
9152;2;no-
9153;1;no-
9154;2;no-
9155;1;no-
9156;0;si-
9157;2;no-
9158;2;no-
9159;1;no-
9160;2;no-
9161;0;si-
9162;0;si-
9163;1;no-
9164;2;no-
9165;1;no-
9166;0;si-
9167;0;si-
9168;1;no-
9169;0;si-
9170;1;no-
9171;0;si-
9172;0;si-
9173;0;si-
9174;1;no-
9175;2;no-
9176;1;no-
9177;2;no-
9178;1;no-
9179;2;no-
9180;1;no-
9181;2;no-
9182;0;si-
9183;0;si-
9184;1;no-
9185;0;si-
9186;1;no-
9187;1;no-
9188;2;no-
9189;0;si-
9190;1;no-
9191;0;si-
9192;2;no-
9193;1;no-
9194;2;no-
9195;1;no-
9196;2;no-
9197;1;no-
9198;0;si-
9199;2;no-
9200;1;no-
9201;0;si-
9202;0;si-
9203;1;no-
9204;2;no-
9205;2;no-
9206;3;no-
9207;2;no-
9208;1;no-
9209;2;no-
9210;0;si-
9211;2;no-
9212;1;no-
9213;2;no-
9214;1;no-
9215;1;no-
9216;2;no-
9217;1;no-
9218;1;no-
9219;0;si-
9220;1;no-
9221;1;no-
9222;2;no-
9223;0;si-
9224;1;no-
9225;2;no-
9226;0;si-
9227;1;no-
9228;2;no-
9229;1;no-
9230;2;no-
9231;1;no-
9232;1;no-
9233;1;si-
9234;1;no-
9235;2;no-
9236;1;no-
9237;2;no-
9238;1;no-
9239;1;no-
9240;0;si-
9241;0;si-
9242;2;no-
9243;1;no-
9244;1;no-
9245;1;no-
9246;1;no-
9247;0;si-
9248;0;si-
9249;2;no-
9250;1;no-
9251;0;si-
9252;0;si-
9253;0;si-
9254;0;si-
9255;0;si-
9256;2;no-
9257;2;no-
9258;1;no-
9259;2;no-
9260;1;no-
9261;2;no-
9262;1;no-
9263;2;no-
9264;0;si-
9265;1;no-
9266;2;no-
9267;1;no-
9268;2;no-
9269;1;no-
9270;1;no-
9271;1;no-
9272;1;no-
9273;1;no-
9274;1;no-
9275;2;no-
9276;0;si-
9277;1;no-
9278;1;no-
9279;2;no-
9280;0;si-
9281;1;no-
9282;0;si-
9283;1;no-
9284;2;no-
9285;1;no-
9286;0;si-
9287;2;no-
9288;1;no-
9289;1;no-
9290;0;si-
9291;0;si-
9292;0;si-
9293;2;no-
9294;0;si-
9295;1;no-
9296;0;si-
9297;0;si-
9298;1;no-
9299;2;no-
9300;1;no-
9301;1;no-
9302;1;no-
9303;2;no-
9304;0;si-
9305;0;si-
9306;1;no-
9307;1;no-
9308;0;si-
9309;2;no-
9310;1;no-
9311;1;no-
9312;1;no-
9313;1;no-
9314;1;no-
9315;1;no-
9316;0;si-
9317;0;si-
9318;0;si-
9319;1;no-
9320;1;no-
9321;1;no-
9322;2;no-
9323;1;no-
9324;1;no-
9325;1;no-
9326;2;no-
9327;0;si-
9328;1;no-
9329;0;si-
9330;1;no-
9331;0;si-
9332;1;no-
9333;1;no-
9334;2;no-
9335;1;no-
9336;1;no-
9337;1;no-
9338;1;no-
9339;1;no-
9340;1;no-
9341;0;si-
9342;1;no-
9343;0;si-
9344;0;si-
9345;0;si-
9346;0;si-
9347;1;no-
9348;0;si-
9349;0;si-
9350;1;no-
9351;0;si-
9352;1;no-
9353;1;no-
9354;1;no-
9355;1;no-
9356;1;no-
9357;1;no-
9358;0;si-
9359;1;no-
9360;2;no-
9361;0;si-
9362;0;si-
9363;1;no-
9364;1;no-
9365;1;no-
9366;1;no-
9367;1;no-
9368;1;si-
9369;1;no-
9370;1;no-
9371;1;no-
9372;1;no-
9373;1;no-
9374;1;no-
9375;1;no-
9376;0;si-
9377;0;si-
9378;0;si-
9379;0;si-
9380;1;no-
9381;1;no-
9382;1;no-
9383;0;si-
9384;1;no-
9385;1;no-
9386;1;no-
9387;0;si-
9388;0;si-
9389;1;no-
9390;1;no-
9391;1;no-
9392;0;si-
9393;1;no-
9394;0;si-
9395;1;no-
9396;1;no-
9397;1;no-
9398;1;no-
9399;0;si-
9400;1;no-
9401;1;no-
9402;1;no-
9403;1;no-
9404;1;no-
9405;1;no-
9406;1;no-
9407;2;no-
9408;1;no-
9409;1;no-
9410;1;no-
9411;1;no-
9412;1;no-
9413;1;no-
9414;0;si-
9415;1;no-
9416;1;no-
9417;1;no-
9418;1;no-
9419;1;no-
9420;2;no-
9421;2;no-
9422;1;no-
9423;1;no-
9424;0;si-
9425;1;no-
9426;2;no-
9427;1;no-
9428;1;no-
9429;0;si-
9430;0;si-
9431;0;si-
9432;1;no-
9433;0;si-
9434;1;no-
9435;2;no-
9436;0;si-
9437;1;no-
9438;1;no-
9439;1;no-
9440;0;si-
9441;0;si-
9442;1;no-
9443;1;no-
9444;1;no-
9445;1;no-
9446;0;si-
9447;0;si-
9448;1;no-
9449;0;si-
9450;0;si-
9451;1;no-
9452;0;si-
9453;1;no-
9454;1;no-
9455;1;no-
9456;0;si-
9457;0;si-
9458;1;no-
9459;1;no-
9460;1;no-
9461;1;no-
9462;1;no-
9463;0;si-
9464;0;si-
9465;1;no-
9466;1;no-
9467;1;no-
9468;0;si-
9469;0;si-
9470;1;no-
9471;1;no-
9472;1;no-
9473;1;no-
9474;1;no-
9475;1;no-
9476;1;no-
9477;0;si-
9478;0;si-
9479;1;no-
9480;0;si-
9481;1;no-
9482;0;si-
9483;0;si-
9484;1;no-
9485;1;no-
9486;0;si-
9487;1;no-
9488;1;no-
9489;1;no-
9490;0;si-
9491;1;no-
9492;1;no-
9493;1;no-
9494;1;no-
9495;0;si-
9496;1;no-
9497;1;no-
9498;0;si-
9499;1;no-
9500;1;no-
9501;1;no-
9502;0;si-
9503;1;no-
9504;1;no-
9505;1;no-
9506;1;no-
9507;1;no-
9508;1;no-
9509;1;no-
9510;1;no-
9511;0;si-
9512;1;no-
9513;1;no-
9514;1;no-
9515;1;no-
9516;0;si-
9517;1;no-
9518;1;no-
9519;0;no-
9520;0;si-
9521;0;si-
9522;0;no-
9523;0;si-
9524;0;si-
9525;0;si-
9526;2;no-
9527;1;no-
9528;2;no-
9529;1;no-
9530;0;si-
9531;1;no-
9532;0;si-
9533;2;no-
9534;1;no-
9535;1;no-
9536;1;no-
9537;1;no-
9538;0;si-
9539;1;no-
9540;1;no-
9541;1;no-
9542;1;no-
9543;1;no-
9544;1;no-
9545;1;no-
9546;1;no-
9547;1;no-
9548;1;no-
9549;0;si-
9550;1;no-
9551;1;no-
9552;0;si-
9553;1;no-
9554;0;no-
9555;1;no-
9556;1;no-
9557;1;no-
9558;1;no-
9559;0;si-
9560;0;si-
9561;1;no-
9562;0;si-
9563;0;si-
9564;1;no-
9565;1;no-
9566;1;no-
9567;1;no-
9568;1;no-
9569;0;no-
9570;1;no-
9571;1;no-
9572;1;no-
9573;1;no-
9574;1;no-
9575;0;no-
9576;1;no-
9577;1;no-
9578;1;no-
9579;1;no-
9580;1;no-
9581;1;no-
9582;1;no-
9583;0;no-
9584;1;no-
9585;1;no-
9586;0;si-
9587;1;no-
9588;0;si-
9589;1;no-
9590;1;no-
9591;1;no-
9592;0;no-
9593;1;no-
9594;1;no-
9595;1;no-
9596;0;no-
9597;0;si-
9598;0;no-
9599;1;no-
9600;1;no-
9601;0;si-
9602;0;si-
9603;1;no-
9604;1;no-
9605;0;no-
9606;0;no-
9607;2;no-
9608;1;no-
9609;2;no-
9610;0;si-
9611;1;no-
9612;1;no-
9613;1;no-
9614;1;no-
9615;1;no-
9616;0;si-
9617;0;no-
9618;0;no-
9619;1;no-
9620;1;no-
9621;1;no-
9622;0;si-
9623;0;si-
9624;1;no-
9625;0;si-
9626;0;no-
9627;0;no-
9628;1;no-
9629;1;no-
9630;0;no-
9631;1;no-
9632;1;no-
9633;1;no-
9634;0;no-
9635;1;no-
9636;1;no-
9637;1;no-
9638;0;no-
9639;0;si-
9640;0;no-
9641;0;si-
9642;1;no-
9643;1;no-
9644;0;si-
9645;0;si-
9646;0;no-
9647;0;no-
9648;1;no-
9649;0;no-
9650;0;si-
9651;0;no-
9652;0;si-
9653;0;si-
9654;1;no-
9655;0;si-
9656;0;si-
9657;1;no-
9658;0;si-
9659;1;no-
9660;0;si-
9661;0;no-
9662;0;si-
9663;1;no-
9664;1;no-
9665;0;si-
9666;0;si-
9667;0;si-
9668;1;no-
9669;0;si-
9670;0;no-
9671;1;no-
9672;0;no-
9673;0;no-
9674;1;no-
9675;0;no-
9676;1;no-
9677;0;si-
9678;1;no-
9679;0;no-
9680;1;no-
9681;1;no-
9682;0;si-
9683;1;no-
9684;0;si-
9685;0;si-
9686;0;si-
9687;1;no-
9688;1;no-
9689;0;si-
9690;1;no-
9691;0;si-
9692;1;no-
9693;1;no-
9694;0;no-
9695;0;si-
9696;1;no-
9697;1;no-
9698;0;si-
9699;0;no-
9700;1;no-
9701;1;no-
9702;0;si-
9703;0;no-
9704;1;no-
9705;1;no-
9706;0;si-
9707;0;si-
9708;0;no-
9709;0;no-
9710;1;no-
9711;0;no-
9712;0;si-
9713;1;no-
9714;1;no-
9715;0;no-
9716;1;no-
9717;0;no-
9718;1;no-
9719;0;si-
9720;0;si-
9721;1;no-
9722;0;no-
9723;0;si-
9724;0;no-
9725;1;no-
9726;0;no-
9727;1;no-
9728;0;no-
9729;0;si-
9730;1;no-
9731;0;no-
9732;1;no-
9733;0;si-
9734;0;si-
9735;0;no-
9736;1;no-
9737;0;no-
9738;1;no-
9739;0;si-
9740;0;no-
9741;1;no-
9742;0;no-
9743;1;no-
9744;0;no-
9745;0;no-
9746;1;no-
9747;0;no-
9748;1;no-
9749;0;no-
9750;0;si-
9751;1;no-
9752;0;no-
9753;1;no-
9754;0;no-
9755;1;no-
9756;0;si-
9757;0;no-
9758;0;si-
9759;0;si-
9760;1;no-
9761;0;si-
9762;0;no-
9763;0;si-
9764;0;no-
9765;0;si-
9766;1;no-
9767;1;no-
9768;1;no-
9769;0;no-
9770;1;no-
9771;0;si-
9772;1;no-
9773;1;no-
9774;0;si-
9775;0;no-
9776;0;si-
9777;1;no-
9778;0;si-
9779;0;si-
9780;1;no-
9781;0;no-
9782;1;no-
9783;0;no-
9784;1;no-
9785;0;no-
9786;0;si-
9787;1;no-
9788;0;no-
9789;1;no-
9790;0;no-
9791;1;no-
9792;0;si-
9793;0;no-
9794;1;si-
9795;0;no-
9796;0;no-
9797;1;no-
9798;0;si-
9799;0;no-
9800;1;no-
9801;0;si-
9802;0;si-
9803;0;si-
9804;0;no-
9805;1;no-
9806;0;si-
9807;0;no-
9808;0;si-
9809;1;no-
9810;0;si-
9811;0;no-
9812;0;no-
9813;0;no-
9814;0;no-
9815;0;si-
9816;1;no-
9817;0;no-
9818;0;no-
9819;0;no-
9820;0;no-
9821;0;si-
9822;1;no-
9823;0;si-
9824;0;no-
9825;0;si-
9826;0;no-
9827;1;no-
9828;0;si-
9829;0;si-
9830;0;no-
9831;0;si-
9832;1;no-
9833;0;no-
9834;0;no-
9835;0;no-
9836;0;no-
9837;1;no-
9838;0;no-
9839;0;si-
9840;0;si-
9841;0;si-
9842;0;no-
9843;0;no-
9844;0;no-
9845;0;no-
9846;0;no-
9847;0;no-
9848;1;no-
9849;0;no-
9850;0;no-
9851;1;no-
9852;0;si-
9853;0;si-
9854;0;no-
9855;0;si-
9856;0;no-
9857;1;no-
9858;0;si-
9859;0;no-
9860;0;si-
9861;0;no-
9862;1;no-
9863;0;no-
9864;0;si-
9865;0;no-
9866;1;no-
9867;0;no-
9868;0;si-
9869;0;si-
9870;0;si-
9871;0;no-
9872;1;no-
9873;0;si-
9874;0;no-
9875;0;no-
9876;0;si-
9877;0;si-
9878;0;si-
9879;1;no-
9880;0;no-
9881;0;no-
9882;1;no-
9883;0;si-
9884;0;no-
9885;0;si-
9886;0;si-
9887;0;no-
9888;1;no-
9889;0;no-
9890;0;no-
9891;0;no-
9892;1;no-
9893;0;no-
9894;0;no-
9895;0;si-
9896;0;si-
9897;0;si-
9898;1;no-
9899;0;si-
9900;0;no-
9901;1;no-
9902;0;si-
9903;0;si-
9904;0;no-
9905;1;no-
9906;0;no-
9907;0;si-
9908;0;si-
9909;1;no-
9910;0;si-
9911;0;no-
9912;0;no-
9913;0;no-
9914;0;no-
9915;0;no-
9916;1;no-
9917;0;si-
9918;0;no-
9919;0;no-
9920;1;no-
9921;0;no-
9922;0;no-
9923;0;si-
9924;0;si-
9925;0;no-
9926;0;no-
9927;0;no-
9928;0;no-
9929;0;si-
9930;1;no-
9931;0;no-
9932;0;no-
9933;0;si-
9934;0;no-
9935;0;no-
9936;0;no-
9937;0;no-
9938;0;si-
9939;0;no-
9940;0;si-
9941;0;si-
9942;0;no-
9943;1;no-
9944;0;si-
9945;0;si-
9946;0;si-
9947;0;si-
9948;0;no-
9949;0;no-
9950;0;no-
9951;1;no-
9952;0;si-
9953;0;no-
9954;0;no-
9955;0;no-
9956;0;si-
9957;0;no-
9958;1;no-
9959;0;no-
9960;0;si-
9961;0;no-
9962;0;no-
9963;0;no-
9964;0;si-
9965;0;no-
9966;0;si-
9967;0;no-
9968;0;no-
9969;0;si-
9970;0;no-
9971;0;no-
9972;0;no-
9973;0;no-
9974;0;no-
9975;0;si-
9976;0;no-
9977;0;no-
9978;0;si-
9979;0;no-
9980;0;si-
9981;0;no-
9982;0;no-
9983;0;si-
9984;0;si-
9985;0;si-
9986;0;no-
9987;0;no-
9988;0;no-
9989;0;no-
9990;0;no-
9991;0;no-
9992;0;no-
9993;0;si-
9994;0;si-
9995;0;no-
9996;0;si-
9997;0;si-
9998;0;no-
Peor Busqueda Ordenada: 31 miliseg -
Promedio Busqueda Ordenada: 6 miliseg -
Total Busqueda Oredenada:  Minutes: 1 Seconds: 8 Milisec: 961 -
